Wall time,Step,Value
1692269133.9747033,1,0.8937121033668518
1692269159.505142,2,0.9693584442138672
1692269185.885729,3,0.9798914790153503
1692269212.2576518,4,0.9885094165802002
1692269239.106154,5,0.9894669651985168
